https://dl5hm3xr9o0pk.cloudfront.net/instagram/Chicken-Cheese-kabab.jpg,Chicken-Cheese-kabab.jpg,BBQ_Special,"1,590","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Chicken-tikka.jpg,Chicken-tikka.jpg,BBQ_Special,590,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Full-Platter.jpg,Full-Platter.jpg,BBQ_Special,"19,950","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Malai-tikka.jpg,Malai-tikka.jpg,BBQ_Special,"1,460","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mutton-Boti.jpg,Mutton-Boti.jpg,BBQ_Special,"2,460","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mutton-Chops.jpg,Mutton-Chops.jpg,BBQ_Special,"2,730","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mutton-leg.jpg,Mutton-leg.jpg,BBQ_Special,"4,970","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mutton-RIbs.jpg,Mutton-RIbs.jpg,BBQ_Special,"3,980","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mutton-Seekh-Kabab.jpg,Mutton-Seekh-Kabab.jpg,BBQ_Special,"1,770","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Persian-Platter.jpg,Persian-Platter.jpg,BBQ_Special,"5,810","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Reshmi-Kabab-Chicken.jpg,Reshmi-Kabab-Chicken.jpg,BBQ_Special,"1,360","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Cold-Drink.jpg,Cold-Drink.jpg,Beverages,195,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Fresh-Juice.jpg,Fresh-Juice.jpg,Beverages,530,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Fresh-lime.jpg,Fresh-lime.jpg,Beverages,220,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Lassi.jpg,Lassi.jpg,Beverages,280,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mineral-Water.jpg,Mineral-Water.jpg,Beverages,220,"{""option"":{""Small"":120,""Large"":220}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mint-lemonade.jpg,Mint-lemonade.jpg,Beverages,280,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Basmati-Rice.jpg,Basmati-Rice.jpg,Chefs_Recommendation,430,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Brain-masala.jpg,Brain-masala.jpg,Chefs_Recommendation,"2,410","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Chicken-Ginger.jpg,Chicken-Ginger.jpg,Chefs_Recommendation,"1,560","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/daal-tarka.png,daal-tarka.jpg,Chefs_Recommendation,990,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Chicken-Handi.jpg,Chicken-Handi.jpg,Chefs_Recommendation,"1,830","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Chicken-karahi.jpg,Chicken-karahi.jpg,Chefs_Recommendation,"2,390","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mix-Vegetable.jpg,Mix-Vegetable.jpg,Chefs_Recommendation,"1,290","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Mutton--karahi.jpg,Mutton--karahi.jpg,Chefs_Recommendation,"4,350","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Palak-paneer.jpg,Palak-paneer.jpg,Chefs_Recommendation,"1,320","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/vegetable-Rice.jpg,vegetable-Rice.jpg,Chefs_Recommendation,590,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/White-Karahi.jpg,White-Karahi.jpg,Chefs_Recommendation,"2,580","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Fruit-Triffle.jpg,Fruit-Triffle.jpg,Dessert,430,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Gajar-Halwa.jpg,Gajar-Halwa.jpg,Dessert,440,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Gulab-jamun.jpg,Gulab-jamun.jpg,Dessert,430,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Kheert.jpg,Kheert.jpg,Dessert,360,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Finger-Fish.jpg,Finger-Fish.jpg,Sea_food,"1,810","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Fish-Tikka.jpg,Fish-Tikka.jpg,Sea_food,"2,480","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Grilled-Prawns-(Jumbo).jpg,Grilled-Prawns-(Jumbo).jpg,Sea_food,"3,490","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Iraqi-Fish.jpg,Iraqi-Fish.jpg,Sea_food,"2,630","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Prawn-Masala.jpg,Prawn-Masala.jpg,Sea_food,"3,490","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Prawn-Tempura-(Jumbo).jpg,Prawn-Tempura-(Jumbo).jpg,Sea_food,"3,490","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Fattoush-Salad.jpg,Fattoush-Salad.jpg,Starters,690,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/french-fries.jpg,french-fries.jpg,Starters,430,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Fresh-Green-Salad.jpg,Fresh-Green-Salad.jpg,Starters,380,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Hummus.jpg,Hummus.jpg,Starters,730,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Kachumar-Salad.jpg,Kachumar-Salad.jpg,Starters,430,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Raita.jpg,Raita.jpg,Starters,380,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Russina-Salad.jpg,Russina-Salad.jpg,Starters,550,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/1.jpg,Chicken-Steak.jpg,Steak_House,1710,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/2.jpg,American-Steak.jpg,Steak_House,1990,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Hawaiian-Steak.jpg,Hawaiian-Steak.jpg,Steak_House,1990,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/pepper-steak.jpg,pepper-steak.jpg,Steak_House,"1,990","{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Garlic-naan.jpg,Garlic-naan.jpg,Tandoor,100,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Kandahari-Naan.jpg,Kandahari-Naan.jpg,Tandoor,80,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Plain-Naan.jpg,Plain-Naan.jpg,Tandoor,70,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Puri-Paratha.jpg,Puri-Paratha.jpg,Tandoor,100,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Qeema-naan.jpg,Qeema-naan.jpg,Tandoor,1270,"{""option"":{""Beef"":1350,""Mutton"":1530,""Chicken"":1270}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Roghni-naan.jpg,Roghni-naan.jpg,Tandoor,100,"{""option"":{}}"
https://dl5hm3xr9o0pk.cloudfront.net/instagram/Tandoori-paratha.jpg,Tandoori-paratha.jpg,Tandoor,100,"{""option"":{}}"
